region,annee,mois,type_risque,nb_catastrophes,code_region,nom_region
27,2004,4,inondation,2,27,Bourgogne-Franche-Comté
27,2004,7,inondation,10,27,Bourgogne-Franche-Comté
27,2004,8,inondation,4,27,Bourgogne-Franche-Comté
27,2004,11,inondation,2,27,Bourgogne-Franche-Comté
27,2005,4,inondation,13,27,Bourgogne-Franche-Comté
27,2005,6,inondation,1,27,Bourgogne-Franche-Comté
27,2005,7,inondation,15,27,Bourgogne-Franche-Comté
27,2006,1,secheresse,1,27,Bourgogne-Franche-Comté
27,2006,3,inondation,26,27,Bourgogne-Franche-Comté
27,2006,4,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2006,5,inondation,4,27,Bourgogne-Franche-Comté
27,2006,6,inondation,3,27,Bourgogne-Franche-Comté
27,2006,7,inondation,2,27,Bourgogne-Franche-Comté
27,2006,9,inondation,26,27,Bourgogne-Franche-Comté
27,2006,10,inondation,11,27,Bourgogne-Franche-Comté
27,2007,5,inondation,1,27,Bourgogne-Franche-Comté
27,2007,6,inondation,43,27,Bourgogne-Franche-Comté
27,2007,6,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2007,7,inondation,27,27,Bourgogne-Franche-Comté
27,2007,8,inondation,21,27,Bourgogne-Franche-Comté
27,2008,5,inondation,31,27,Bourgogne-Franche-Comté
27,2008,6,inondation,17,27,Bourgogne-Franche-Comté
27,2008,7,inondation,19,27,Bourgogne-Franche-Comté
27,2008,8,inondation,7,27,Bourgogne-Franche-Comté
27,2008,9,inondation,1,27,Bourgogne-Franche-Comté
27,2008,11,inondation,27,27,Bourgogne-Franche-Comté
27,2009,1,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2009,1,secheresse,1,27,Bourgogne-Franche-Comté
27,2009,5,inondation,1,27,Bourgogne-Franche-Comté
27,2009,6,inondation,24,27,Bourgogne-Franche-Comté
27,2009,7,inondation,10,27,Bourgogne-Franche-Comté
27,2009,7,secheresse,2,27,Bourgogne-Franche-Comté
27,2009,8,inondation,2,27,Bourgogne-Franche-Comté
27,2009,9,inondation,1,27,Bourgogne-Franche-Comté
27,2010,6,inondation,7,27,Bourgogne-Franche-Comté
27,2010,7,inondation,10,27,Bourgogne-Franche-Comté
27,2010,11,inondation,1,27,Bourgogne-Franche-Comté
27,2010,12,inondation,13,27,Bourgogne-Franche-Comté
27,2011,4,secheresse,37,27,Bourgogne-Franche-Comté
27,2011,5,inondation,1,27,Bourgogne-Franche-Comté
27,2011,5,secheresse,4,27,Bourgogne-Franche-Comté
27,2011,6,inondation,2,27,Bourgogne-Franche-Comté
27,2011,6,secheresse,2,27,Bourgogne-Franche-Comté
27,2011,7,inondation,3,27,Bourgogne-Franche-Comté
27,2011,12,inondation,5,27,Bourgogne-Franche-Comté
27,2012,5,inondation,5,27,Bourgogne-Franche-Comté
27,2012,6,inondation,8,27,Bourgogne-Franche-Comté
27,2012,7,inondation,1,27,Bourgogne-Franche-Comté
27,2012,10,inondation,5,27,Bourgogne-Franche-Comté
27,2012,10,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2013,2,inondation,1,27,Bourgogne-Franche-Comté
27,2013,3,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2013,4,inondation,1,27,Bourgogne-Franche-Comté
27,2013,5,inondation,198,27,Bourgogne-Franche-Comté
27,2013,5,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2013,6,inondation,26,27,Bourgogne-Franche-Comté
27,2013,6,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2013,7,inondation,2,27,Bourgogne-Franche-Comté
27,2013,10,inondation,1,27,Bourgogne-Franche-Comté
27,2013,11,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2014,6,inondation,1,27,Bourgogne-Franche-Comté
27,2014,7,inondation,1,27,Bourgogne-Franche-Comté
27,2014,8,inondation,12,27,Bourgogne-Franche-Comté
27,2014,11,inondation,91,27,Bourgogne-Franche-Comté
27,2015,5,inondation,1,27,Bourgogne-Franche-Comté
27,2015,6,inondation,2,27,Bourgogne-Franche-Comté
27,2015,9,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2016,1,secheresse,3,27,Bourgogne-Franche-Comté
27,2016,2,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2016,3,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2016,4,inondation,4,27,Bourgogne-Franche-Comté
27,2016,5,inondation,126,27,Bourgogne-Franche-Comté
27,2016,5,mouvement_terrain,3,27,Bourgogne-Franche-Comté
27,2016,6,inondation,180,27,Bourgogne-Franche-Comté
27,2016,6,mouvement_terrain,3,27,Bourgogne-Franche-Comté
27,2016,7,inondation,2,27,Bourgogne-Franche-Comté
27,2017,1,secheresse,3,27,Bourgogne-Franche-Comté
27,2017,3,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2017,4,secheresse,9,27,Bourgogne-Franche-Comté
27,2017,5,inondation,2,27,Bourgogne-Franche-Comté
27,2017,6,inondation,3,27,Bourgogne-Franche-Comté
27,2017,6,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2017,7,inondation,1,27,Bourgogne-Franche-Comté
27,2017,7,secheresse,3,27,Bourgogne-Franche-Comté
27,2017,11,inondation,1,27,Bourgogne-Franche-Comté
27,2018,1,inondation,181,27,Bourgogne-Franche-Comté
27,2018,1,mouvement_terrain,4,27,Bourgogne-Franche-Comté
27,2018,3,inondation,20,27,Bourgogne-Franche-Comté
27,2018,5,inondation,41,27,Bourgogne-Franche-Comté
27,2018,6,inondation,44,27,Bourgogne-Franche-Comté
27,2018,7,inondation,7,27,Bourgogne-Franche-Comté
27,2018,7,secheresse,1147,27,Bourgogne-Franche-Comté
27,2018,10,secheresse,111,27,Bourgogne-Franche-Comté
27,2019,1,secheresse,183,27,Bourgogne-Franche-Comté
27,2019,4,secheresse,46,27,Bourgogne-Franche-Comté
27,2019,6,inondation,1,27,Bourgogne-Franche-Comté
27,2019,7,inondation,3,27,Bourgogne-Franche-Comté
27,2019,7,secheresse,433,27,Bourgogne-Franche-Comté
27,2020,4,secheresse,153,27,Bourgogne-Franche-Comté
27,2020,6,inondation,10,27,Bourgogne-Franche-Comté
27,2020,6,secheresse,4,27,Bourgogne-Franche-Comté
27,2020,7,secheresse,449,27,Bourgogne-Franche-Comté
27,2020,9,inondation,1,27,Bourgogne-Franche-Comté
27,2020,12,secheresse,49,27,Bourgogne-Franche-Comté
27,2021,1,inondation,3,27,Bourgogne-Franche-Comté
27,2021,1,secheresse,2,27,Bourgogne-Franche-Comté
27,2021,5,secheresse,3,27,Bourgogne-Franche-Comté
27,2021,6,inondation,28,27,Bourgogne-Franche-Comté
27,2021,6,secheresse,2,27,Bourgogne-Franche-Comté
27,2021,7,inondation,92,27,Bourgogne-Franche-Comté
27,2021,7,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2021,12,secheresse,336,27,Bourgogne-Franche-Comté
27,2021,12,seisme,3,27,Bourgogne-Franche-Comté
27,2022,1,seisme,1,27,Bourgogne-Franche-Comté
27,2022,3,secheresse,230,27,Bourgogne-Franche-Comté
27,2022,6,inondation,33,27,Bourgogne-Franche-Comté
27,2022,6,secheresse,162,27,Bourgogne-Franche-Comté
27,2022,6,tempete,6,27,Bourgogne-Franche-Comté
27,2022,9,inondation,1,27,Bourgogne-Franche-Comté
27,2022,12,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2022,12,secheresse,44,27,Bourgogne-Franche-Comté
27,2023,5,inondation,1,27,Bourgogne-Franche-Comté
27,2023,5,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2023,6,inondation,7,27,Bourgogne-Franche-Comté
27,2023,6,secheresse,1,27,Bourgogne-Franche-Comté
27,2023,7,inondation,1,27,Bourgogne-Franche-Comté
27,2023,9,secheresse,2,27,Bourgogne-Franche-Comté
27,2023,11,inondation,1,27,Bourgogne-Franche-Comté
27,2023,12,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2024,3,inondation,162,27,Bourgogne-Franche-Comté
27,2024,3,mouvement_terrain,1,27,Bourgogne-Franche-Comté
27,2024,4,inondation,1,27,Bourgogne-Franche-Comté
27,2024,5,inondation,8,27,Bourgogne-Franche-Comté
27,2024,6,inondation,133,27,Bourgogne-Franche-Comté
27,2024,7,inondation,47,27,Bourgogne-Franche-Comté
27,2024,8,inondation,19,27,Bourgogne-Franche-Comté
27,2024,9,inondation,1,27,Bourgogne-Franche-Comté
27,2024,10,inondation,9,27,Bourgogne-Franche-Comté
28,1982,11,inondation,1,28,Normandie
28,1982,12,inondation,7,28,Normandie
28,1983,1,inondation,10,28,Normandie
28,1983,2,neige_grele,148,28,Normandie
28,1983,6,inondation,58,28,Normandie
28,1983,6,mouvement_terrain,1,28,Normandie
28,1983,7,inondation,23,28,Normandie
28,1983,7,mouvement_terrain,1,28,Normandie
28,1983,8,inondation,36,28,Normandie
28,1983,8,mouvement_terrain,1,28,Normandie
28,1983,8,neige_grele,22,28,Normandie
28,1983,8,tempete,22,28,Normandie
28,1984,1,inondation,5,28,Normandie
28,1984,7,inondation,3,28,Normandie
28,1984,11,inondation,164,28,Normandie
28,1984,11,mouvement_terrain,163,28,Normandie
28,1985,5,inondation,6,28,Normandie
28,1985,6,inondation,31,28,Normandie
28,1985,7,inondation,26,28,Normandie
28,1986,6,inondation,542,28,Normandie
28,1986,7,mouvement_terrain,1,28,Normandie
28,1987,1,mouvement_terrain,1,28,Normandie
28,1987,2,mouvement_terrain,1,28,Normandie
28,1987,7,inondation,2,28,Normandie
28,1987,9,inondation,34,28,Normandie
28,1987,10,inondation,2,28,Normandie
28,1987,10,tempete,972,28,Normandie
28,1987,11,inondation,2,28,Normandie
28,1988,1,inondation,57,28,Normandie
28,1988,1,mouvement_terrain,1,28,Normandie
28,1988,2,inondation,20,28,Normandie
28,1988,2,mouvement_terrain,6,28,Normandie
28,1988,3,inondation,2,28,Normandie
28,1988,3,mouvement_terrain,2,28,Normandie
28,1988,4,inondation,1,28,Normandie
28,1988,5,inondation,76,28,Normandie
28,1988,7,mouvement_terrain,1,28,Normandie
28,1988,12,inondation,27,28,Normandie
28,1989,3,inondation,2,28,Normandie
28,1989,4,inondation,1,28,Normandie
28,1989,4,secheresse,3,28,Normandie
28,1989,5,inondation,4,28,Normandie
28,1989,5,secheresse,6,28,Normandie
28,1989,6,secheresse,4,28,Normandie
28,1989,9,inondation,6,28,Normandie
28,1989,11,inondation,1,28,Normandie
28,1990,1,inondation,10,28,Normandie
28,1990,1,secheresse,2,28,Normandie
28,1990,2,inondation,166,28,Normandie
28,1990,2,vagues_submersion,60,28,Normandie
28,1990,6,inondation,1,28,Normandie
28,1991,1,secheresse,2,28,Normandie
28,1991,6,mouvement_terrain,1,28,Normandie
28,1991,11,mouvement_terrain,1,28,Normandie
28,1992,1,secheresse,1,28,Normandie
28,1992,3,secheresse,1,28,Normandie
28,1992,5,inondation,17,28,Normandie
28,1992,6,inondation,3,28,Normandie
28,1992,7,inondation,15,28,Normandie
28,1992,8,inondation,1,28,Normandie
28,1992,12,inondation,54,28,Normandie
28,1993,1,inondation,102,28,Normandie
28,1993,1,secheresse,2,28,Normandie
28,1993,4,mouvement_terrain,1,28,Normandie
28,1993,5,inondation,1,28,Normandie
28,1993,6,inondation,162,28,Normandie
28,1993,6,mouvement_terrain,1,28,Normandie
28,1993,7,inondation,15,28,Normandie
28,1993,9,inondation,5,28,Normandie
28,1993,10,inondation,40,28,Normandie
28,1993,11,inondation,2,28,Normandie
28,1993,12,inondation,173,28,Normandie
28,1994,1,mouvement_terrain,1,28,Normandie
28,1994,1,secheresse,2,28,Normandie
28,1994,4,mouvement_terrain,2,28,Normandie
28,1994,5,inondation,7,28,Normandie
28,1994,7,inondation,109,28,Normandie
28,1994,7,mouvement_terrain,1,28,Normandie
28,1994,7,secheresse,1,28,Normandie
28,1994,8,inondation,4,28,Normandie
28,1994,10,inondation,6,28,Normandie
28,1994,10,mouvement_terrain,1,28,Normandie
28,1994,11,inondation,2,28,Normandie
28,1994,11,mouvement_terrain,1,28,Normandie
28,1994,12,inondation,4,28,Normandie
28,1994,12,mouvement_terrain,2,28,Normandie
28,1995,1,inondation,922,28,Normandie
28,1995,1,mouvement_terrain,28,28,Normandie
28,1995,1,secheresse,2,28,Normandie
28,1995,2,inondation,8,28,Normandie
28,1995,2,mouvement_terrain,18,28,Normandie
28,1995,3,inondation,8,28,Normandie
28,1995,3,mouvement_terrain,18,28,Normandie
28,1995,4,inondation,2,28,Normandie
28,1995,4,mouvement_terrain,3,28,Normandie
28,1995,5,inondation,1,28,Normandie
28,1995,5,mouvement_terrain,3,28,Normandie
28,1995,7,inondation,6,28,Normandie
28,1995,8,inondation,7,28,Normandie
28,1995,9,mouvement_terrain,2,28,Normandie
28,1995,10,secheresse,3,28,Normandie
28,1995,12,mouvement_terrain,1,28,Normandie
28,1996,1,mouvement_terrain,3,28,Normandie
28,1996,1,secheresse,24,28,Normandie
28,1996,2,inondation,2,28,Normandie
28,1996,2,mouvement_terrain,1,28,Normandie
28,1996,2,vagues_submersion,13,28,Normandie
28,1996,6,secheresse,1,28,Normandie
28,1996,7,mouvement_terrain,1,28,Normandie
28,1996,7,secheresse,2,28,Normandie
28,1996,8,inondation,1,28,Normandie
28,1996,9,mouvement_terrain,1,28,Normandie
28,1996,10,secheresse,1,28,Normandie
28,1996,10,vagues_submersion,2,28,Normandie
28,1996,11,mouvement_terrain,1,28,Normandie
28,1996,12,mouvement_terrain,1,28,Normandie
28,1997,1,mouvement_terrain,1,28,Normandie
28,1997,2,inondation,3,28,Normandie
28,1997,2,mouvement_terrain,1,28,Normandie
28,1997,5,inondation,6,28,Normandie
28,1997,6,inondation,83,28,Normandie
28,1997,6,mouvement_terrain,3,28,Normandie
28,1997,7,inondation,3,28,Normandie
28,1997,8,inondation,78,28,Normandie
28,1997,10,mouvement_terrain,1,28,Normandie
28,1997,12,mouvement_terrain,1,28,Normandie
28,1998,1,inondation,36,28,Normandie
28,1998,1,mouvement_terrain,2,28,Normandie
28,1998,3,mouvement_terrain,1,28,Normandie
28,1998,4,mouvement_terrain,1,28,Normandie
28,1998,5,inondation,24,28,Normandie
28,1998,6,inondation,55,28,Normandie
28,1998,6,mouvement_terrain,2,28,Normandie
28,1998,9,mouvement_terrain,1,28,Normandie
28,1998,10,inondation,15,28,Normandie
28,1998,11,mouvement_terrain,1,28,Normandie
28,1998,12,mouvement_terrain,2,28,Normandie
28,1999,1,inondation,2,28,Normandie
28,1999,1,mouvement_terrain,1,28,Normandie
28,1999,2,mouvement_terrain,2,28,Normandie
28,1999,5,inondation,33,28,Normandie
28,1999,6,inondation,2,28,Normandie
28,1999,6,mouvement_terrain,1,28,Normandie
28,1999,7,inondation,3,28,Normandie
28,1999,7,mouvement_terrain,1,28,Normandie
28,1999,8,inondation,55,28,Normandie
28,1999,9,inondation,4,28,Normandie
28,1999,10,inondation,5,28,Normandie
28,1999,10,mouvement_terrain,1,28,Normandie
28,1999,12,inondation,2795,28,Normandie
28,1999,12,mouvement_terrain,2647,28,Normandie
28,1999,12,vagues_submersion,707,28,Normandie
28,2000,1,inondation,2,28,Normandie
28,2000,1,mouvement_terrain,1,28,Normandie
28,2000,3,mouvement_terrain,1,28,Normandie
28,2000,4,inondation,1,28,Normandie
28,2000,4,mouvement_terrain,1,28,Normandie
28,2000,5,inondation,263,28,Normandie
28,2000,5,mouvement_terrain,1,28,Normandie
28,2000,6,inondation,2,28,Normandie
28,2000,6,mouvement_terrain,1,28,Normandie
28,2000,7,inondation,18,28,Normandie
28,2000,7,mouvement_terrain,2,28,Normandie
28,2000,8,inondation,3,28,Normandie
28,2000,11,inondation,69,28,Normandie
28,2000,11,mouvement_terrain,4,28,Normandie
28,2000,12,inondation,9,28,Normandie
28,2000,12,mouvement_terrain,3,28,Normandie
28,2001,1,inondation,97,28,Normandie
28,2001,1,mouvement_terrain,10,28,Normandie
28,2001,2,inondation,59,28,Normandie
28,2001,2,mouvement_terrain,4,28,Normandie
28,2001,3,inondation,238,28,Normandie
28,2001,3,mouvement_terrain,33,28,Normandie
28,2001,4,inondation,6,28,Normandie
28,2001,4,mouvement_terrain,16,28,Normandie
28,2001,5,mouvement_terrain,6,28,Normandie
28,2001,6,inondation,3,28,Normandie
28,2001,7,inondation,15,28,Normandie
28,2001,8,inondation,18,28,Normandie
28,2001,9,mouvement_terrain,1,28,Normandie
28,2001,10,inondation,1,28,Normandie
28,2002,2,mouvement_terrain,1,28,Normandie
28,2002,6,inondation,8,28,Normandie
28,2002,8,inondation,2,28,Normandie
28,2002,9,inondation,5,28,Normandie
28,2002,10,mouvement_terrain,1,28,Normandie
28,2002,11,mouvement_terrain,1,28,Normandie
28,2002,12,mouvement_terrain,1,28,Normandie
28,2003,1,inondation,12,28,Normandie
28,2003,1,mouvement_terrain,2,28,Normandie
28,2003,5,inondation,8,28,Normandie
28,2003,5,mouvement_terrain,1,28,Normandie
28,2003,6,inondation,73,28,Normandie
28,2003,6,mouvement_terrain,4,28,Normandie
28,2003,7,inondation,2,28,Normandie
28,2003,7,mouvement_terrain,1,28,Normandie
28,2003,7,secheresse,25,28,Normandie
28,2004,1,mouvement_terrain,1,28,Normandie
28,2004,7,inondation,2,28,Normandie
28,2004,8,inondation,3,28,Normandie
28,2004,10,inondation,2,28,Normandie
28,2004,10,mouvement_terrain,1,28,Normandie
28,2005,3,inondation,1,28,Normandie
28,2005,6,inondation,12,28,Normandie
28,2005,7,inondation,5,28,Normandie
28,2006,1,secheresse,1,28,Normandie
28,2006,5,inondation,1,28,Normandie
28,2006,6,inondation,6,28,Normandie
28,2006,7,inondation,6,28,Normandie
28,2006,8,inondation,1,28,Normandie
28,2006,8,mouvement_terrain,1,28,Normandie
28,2006,9,inondation,2,28,Normandie
28,2006,10,inondation,11,28,Normandie
28,2006,12,inondation,2,28,Normandie
28,2007,4,inondation,1,28,Normandie
28,2007,6,inondation,16,28,Normandie
28,2007,7,inondation,34,28,Normandie
28,2007,8,inondation,3,28,Normandie
28,2007,8,mouvement_terrain,1,28,Normandie
28,2007,9,inondation,5,28,Normandie
28,2007,10,inondation,1,28,Normandie
28,2007,12,mouvement_terrain,1,28,Normandie
28,2008,1,mouvement_terrain,1,28,Normandie
28,2008,3,vagues_submersion,14,28,Normandie
28,2008,5,inondation,73,28,Normandie
28,2008,8,inondation,5,28,Normandie
28,2008,11,inondation,3,28,Normandie
28,2009,3,mouvement_terrain,1,28,Normandie
28,2009,5,inondation,12,28,Normandie
28,2009,6,inondation,9,28,Normandie
28,2009,6,mouvement_terrain,1,28,Normandie
28,2009,7,inondation,7,28,Normandie
28,2009,7,secheresse,4,28,Normandie
28,2009,8,secheresse,1,28,Normandie
28,2009,9,mouvement_terrain,1,28,Normandie
28,2009,11,inondation,13,28,Normandie
28,2010,1,inondation,33,28,Normandie
28,2010,2,inondation,6,28,Normandie
28,2010,2,mouvement_terrain,1,28,Normandie
28,2010,2,vagues_submersion,13,28,Normandie
28,2010,5,inondation,2,28,Normandie
28,2010,6,inondation,4,28,Normandie
28,2010,7,secheresse,1,28,Normandie
28,2010,8,inondation,1,28,Normandie
28,2010,8,mouvement_terrain,1,28,Normandie
28,2010,9,inondation,1,28,Normandie
28,2010,11,inondation,2,28,Normandie
28,2010,11,mouvement_terrain,2,28,Normandie
28,2010,12,inondation,60,28,Normandie
28,2011,3,secheresse,1,28,Normandie
28,2011,4,secheresse,10,28,Normandie
28,2011,5,secheresse,4,28,Normandie
28,2011,6,inondation,1,28,Normandie
28,2011,6,secheresse,2,28,Normandie
28,2011,8,inondation,4,28,Normandie
28,2011,9,inondation,8,28,Normandie
28,2011,9,mouvement_terrain,1,28,Normandie
28,2011,12,inondation,3,28,Normandie
28,2012,3,mouvement_terrain,1,28,Normandie
28,2012,4,inondation,1,28,Normandie
28,2012,5,inondation,3,28,Normandie
28,2012,5,mouvement_terrain,1,28,Normandie
28,2012,6,inondation,4,28,Normandie
28,2012,6,mouvement_terrain,1,28,Normandie
28,2012,7,inondation,2,28,Normandie
28,2012,7,mouvement_terrain,1,28,Normandie
28,2012,9,inondation,1,28,Normandie
28,2012,10,mouvement_terrain,2,28,Normandie
28,2012,12,mouvement_terrain,1,28,Normandie
28,2013,3,inondation,1,28,Normandie
28,2013,3,vagues_submersion,11,28,Normandie
28,2013,7,inondation,26,28,Normandie
28,2013,7,mouvement_terrain,1,28,Normandie
28,2013,8,inondation,2,28,Normandie
28,2013,9,inondation,1,28,Normandie
28,2013,10,inondation,6,28,Normandie
28,2013,10,mouvement_terrain,1,28,Normandie
28,2013,11,mouvement_terrain,1,28,Normandie
28,2013,12,inondation,5,28,Normandie
28,2014,1,inondation,1,28,Normandie
28,2014,1,mouvement_terrain,1,28,Normandie
28,2014,4,inondation,3,28,Normandie
28,2014,5,inondation,8,28,Normandie
28,2014,6,inondation,1,28,Normandie
28,2014,7,inondation,16,28,Normandie
28,2014,7,mouvement_terrain,1,28,Normandie
28,2014,8,inondation,1,28,Normandie
28,2014,9,inondation,3,28,Normandie
28,2015,1,mouvement_terrain,1,28,Normandie
28,2015,4,mouvement_terrain,1,28,Normandie
28,2015,6,inondation,2,28,Normandie
28,2015,8,inondation,11,28,Normandie
28,2015,8,mouvement_terrain,1,28,Normandie
28,2016,2,mouvement_terrain,1,28,Normandie
28,2016,5,inondation,38,28,Normandie
28,2016,5,mouvement_terrain,1,28,Normandie
28,2016,6,inondation,9,28,Normandie
28,2016,9,inondation,1,28,Normandie
28,2016,11,mouvement_terrain,1,28,Normandie
28,2017,1,secheresse,4,28,Normandie
28,2017,1,vagues_submersion,2,28,Normandie
28,2017,4,secheresse,11,28,Normandie
28,2017,5,inondation,4,28,Normandie
28,2017,5,mouvement_terrain,1,28,Normandie
28,2017,6,inondation,3,28,Normandie
28,2017,7,secheresse,5,28,Normandie
28,2017,9,inondation,1,28,Normandie
28,2017,9,mouvement_terrain,1,28,Normandie
28,2017,12,inondation,5,28,Normandie
28,2017,12,mouvement_terrain,1,28,Normandie
28,2018,1,inondation,143,28,Normandie
28,2018,1,mouvement_terrain,4,28,Normandie
28,2018,1,vagues_submersion,12,28,Normandie
28,2018,2,inondation,1,28,Normandie
28,2018,4,inondation,17,28,Normandie
28,2018,4,mouvement_terrain,1,28,Normandie
28,2018,5,inondation,32,28,Normandie
28,2018,5,mouvement_terrain,5,28,Normandie
28,2018,6,inondation,172,28,Normandie
28,2018,6,mouvement_terrain,5,28,Normandie
28,2018,7,inondation,9,28,Normandie
28,2018,7,secheresse,7,28,Normandie
28,2018,8,inondation,2,28,Normandie
28,2018,10,secheresse,14,28,Normandie
28,2019,6,inondation,62,28,Normandie
28,2019,6,mouvement_terrain,2,28,Normandie
28,2019,7,mouvement_terrain,1,28,Normandie
28,2019,7,secheresse,10,28,Normandie
